Date,Time,Rainfall (inches),Temperature (F)
1/20/2023,11:00:00 AM,0,38.5
1/20/2023,11:15:00 AM,0,39.9
1/20/2023,11:30:00 AM,0,40.1
1/20/2023,11:45:00 AM,0,40.9
1/20/2023,12:00:00 PM,0,41.9
1/20/2023,12:15:00 PM,0,43.1
1/20/2023,12:30:00 PM,0,44
1/20/2023,12:45:00 PM,0,43.1
1/20/2023,1:00:00 PM,0,43.3
1/20/2023,1:15:00 PM,0,47.9
1/20/2023,1:30:00 PM,0,49.8
1/20/2023,1:45:00 PM,0,50
1/20/2023,2:00:00 PM,0,50.1
1/20/2023,2:15:00 PM,0,49.7
1/20/2023,2:30:00 PM,0,45.9
1/20/2023,2:45:00 PM,0,44.2
1/20/2023,3:00:00 PM,0,43.5
1/20/2023,3:15:00 PM,0,43
1/20/2023,3:30:00 PM,0,42.2
1/20/2023,3:45:00 PM,0,41.2
1/20/2023,4:00:00 PM,0,40.2
1/20/2023,4:15:00 PM,0,39.2
1/20/2023,4:30:00 PM,0,38.5
1/20/2023,4:45:00 PM,0,37.3
1/20/2023,5:00:00 PM,0,36.4
1/20/2023,5:15:00 PM,0,36.4
1/20/2023,5:30:00 PM,0,35.9
1/20/2023,5:45:00 PM,0,35.5
1/20/2023,6:00:00 PM,0,35.2
1/20/2023,6:15:00 PM,0,35
1/20/2023,6:30:00 PM,0,34.8
1/20/2023,6:45:00 PM,0,34.5
1/20/2023,7:00:00 PM,0,34.4
1/20/2023,7:15:00 PM,0,33.7
1/20/2023,7:30:00 PM,0,33.2
1/20/2023,7:45:00 PM,0,32.7
1/20/2023,8:00:00 PM,0,32.9
1/20/2023,8:15:00 PM,0,32.3
1/20/2023,8:30:00 PM,0,32.2
1/20/2023,8:45:00 PM,0,34.1
1/20/2023,9:00:00 PM,0,34
1/20/2023,9:15:00 PM,0,33
1/20/2023,9:30:00 PM,0,32.4
1/20/2023,9:45:00 PM,0,32.3
1/20/2023,10:00:00 PM,0,31.8
1/20/2023,10:15:00 PM,0,31.9
1/20/2023,10:30:00 PM,0,32.5
1/20/2023,10:45:00 PM,0,32.4
1/20/2023,11:00:00 PM,0,32.5
1/20/2023,11:15:00 PM,0,32.5
1/20/2023,11:30:00 PM,0,32.1
1/20/2023,11:45:00 PM,0,31.6
1/21/2023,12:00:00 AM,0,32.3
1/21/2023,12:15:00 AM,0,31.7
1/21/2023,12:30:00 AM,0,31.4
1/21/2023,12:45:00 AM,0,31.7
1/21/2023,1:00:00 AM,0,31.8
1/21/2023,1:15:00 AM,0,31.6
1/21/2023,1:30:00 AM,0,30.4
1/21/2023,1:45:00 AM,0,30.3
1/21/2023,2:00:00 AM,0,30.6
1/21/2023,2:15:00 AM,0,31
1/21/2023,2:30:00 AM,0,31.2
1/21/2023,2:45:00 AM,0,31.2
1/21/2023,3:00:00 AM,0,29.9
1/21/2023,3:15:00 AM,0,29.8
1/21/2023,3:30:00 AM,0,29.7
1/21/2023,3:45:00 AM,0,29.9
1/21/2023,4:00:00 AM,0,29.6
1/21/2023,4:15:00 AM,0,30.4
1/21/2023,4:30:00 AM,0,30.9
1/21/2023,4:45:00 AM,0,31.2
1/21/2023,5:00:00 AM,0,31.4
1/21/2023,5:15:00 AM,0,31.6
1/21/2023,5:30:00 AM,0,31.6
1/21/2023,5:45:00 AM,0,31.8
1/21/2023,6:00:00 AM,0,31.3
1/21/2023,6:15:00 AM,0,31.9
1/21/2023,6:30:00 AM,0,30.3
1/21/2023,6:45:00 AM,0,29.9
1/21/2023,7:00:00 AM,0,29.4
1/21/2023,7:15:00 AM,0,29.8
1/21/2023,7:30:00 AM,0,29.5
1/21/2023,7:45:00 AM,0,29.4
1/21/2023,8:00:00 AM,0,30
1/21/2023,8:15:00 AM,0,31.3
1/21/2023,8:30:00 AM,0,32.2
1/21/2023,8:45:00 AM,0,32.3
1/21/2023,9:00:00 AM,0,32.5
1/21/2023,9:15:00 AM,0,32.8
1/21/2023,9:30:00 AM,0,33.2
1/21/2023,9:45:00 AM,0,33.6
1/21/2023,10:00:00 AM,0,34.2
1/21/2023,10:15:00 AM,0,34.8
1/21/2023,10:30:00 AM,0,36.2
1/21/2023,10:45:00 AM,0,36.6
1/21/2023,11:00:00 AM,0,36.6
1/21/2023,11:15:00 AM,0,37.3
1/21/2023,11:30:00 AM,0,38.9
1/21/2023,11:45:00 AM,0,38.9
1/21/2023,12:00:00 PM,0,38.2
1/21/2023,12:15:00 PM,0,38.9
1/21/2023,12:30:00 PM,0,39.4
1/21/2023,12:45:00 PM,0,39.2
1/21/2023,1:00:00 PM,0.01,40
1/21/2023,1:15:00 PM,0,40.1
1/21/2023,1:30:00 PM,0,40.2
1/21/2023,1:45:00 PM,0,40.3
1/21/2023,2:00:00 PM,0,39.8
1/21/2023,2:15:00 PM,0,39
1/21/2023,2:30:00 PM,0.01,39
1/21/2023,2:45:00 PM,0,38.8
1/21/2023,3:00:00 PM,0,38.6
1/21/2023,3:15:00 PM,0.01,38.7
1/21/2023,3:30:00 PM,0,38.8
1/21/2023,3:45:00 PM,0,38.9
1/21/2023,4:00:00 PM,0,38.3
1/21/2023,4:15:00 PM,0,37.8
1/21/2023,4:30:00 PM,0.01,37.2
1/21/2023,4:45:00 PM,0.02,36.9
1/21/2023,5:00:00 PM,0.02,36.3
1/21/2023,5:15:00 PM,0.01,36.3
1/21/2023,5:30:00 PM,0.01,36.3
1/21/2023,5:45:00 PM,0.01,36.3
1/21/2023,6:00:00 PM,0.01,36.2
1/21/2023,6:15:00 PM,0,36.4
1/21/2023,6:30:00 PM,0.01,36.2
1/21/2023,6:45:00 PM,0,36.1
1/21/2023,7:00:00 PM,0,36.1
1/21/2023,7:15:00 PM,0.01,36.1
1/21/2023,7:30:00 PM,0.01,36
1/21/2023,7:45:00 PM,0.01,35.9
1/21/2023,8:00:00 PM,0,35.8
1/21/2023,8:15:00 PM,0,35.8
1/21/2023,8:30:00 PM,0,35.7
1/21/2023,8:45:00 PM,0,35.9
1/21/2023,9:00:00 PM,0,35.9
1/21/2023,9:15:00 PM,0,35.9
1/21/2023,9:30:00 PM,0,36
1/21/2023,9:45:00 PM,0,36
1/21/2023,10:00:00 PM,0,36
1/21/2023,10:15:00 PM,0.01,36.2
1/21/2023,10:30:00 PM,0,36.2
1/21/2023,10:45:00 PM,0,36.2
1/21/2023,11:00:00 PM,0,36.2
1/21/2023,11:15:00 PM,0,36.2
1/21/2023,11:30:00 PM,0,36.3
1/21/2023,11:45:00 PM,0,36.4
1/22/2023,12:00:00 AM,0,36.6
1/22/2023,12:15:00 AM,0,36.6
1/22/2023,12:30:00 AM,0,36.8
1/22/2023,12:45:00 AM,0,36.8
1/22/2023,1:00:00 AM,0,36.8
1/22/2023,1:15:00 AM,0.01,36.8
1/22/2023,1:30:00 AM,0,36.9
1/22/2023,1:45:00 AM,0,36.8
1/22/2023,2:00:00 AM,0.01,36.8
1/22/2023,2:15:00 AM,0.01,36.8
1/22/2023,2:30:00 AM,0,36.8
1/22/2023,2:45:00 AM,0,37
1/22/2023,3:00:00 AM,0,37
1/22/2023,3:15:00 AM,0,37
1/22/2023,3:30:00 AM,0,37.1
1/22/2023,3:45:00 AM,0,37
1/22/2023,4:00:00 AM,0,37.1
1/22/2023,4:15:00 AM,0,37
1/22/2023,4:30:00 AM,0,37.1
1/22/2023,4:45:00 AM,0,37.2
1/22/2023,5:00:00 AM,0,37.2
1/22/2023,5:15:00 AM,0,37.2
1/22/2023,5:30:00 AM,0,37.2
1/22/2023,5:45:00 AM,0,37.1
1/22/2023,6:00:00 AM,0,37.3
1/22/2023,6:15:00 AM,0,37.3
1/22/2023,6:30:00 AM,0,37.3
1/22/2023,6:45:00 AM,0,37.3
1/22/2023,7:00:00 AM,0,37.4
1/22/2023,7:15:00 AM,0,37.4
1/22/2023,7:30:00 AM,0,37.4
1/22/2023,7:45:00 AM,0,37.5
1/22/2023,8:00:00 AM,0,37.5
1/22/2023,8:15:00 AM,0,37.6
1/22/2023,8:30:00 AM,0,37.8
1/22/2023,8:45:00 AM,0,37.8
1/22/2023,9:00:00 AM,0,38
1/22/2023,9:15:00 AM,0,38.5
1/22/2023,9:30:00 AM,0,38.4
1/22/2023,9:45:00 AM,0,38.6
1/22/2023,10:00:00 AM,0,38.8
1/22/2023,10:15:00 AM,0,38.8
1/22/2023,10:30:00 AM,0,39
1/22/2023,10:45:00 AM,0,39.2
1/22/2023,11:00:00 AM,0,39.3
1/22/2023,11:15:00 AM,0,40.1
1/22/2023,11:30:00 AM,0,40.4
1/22/2023,11:45:00 AM,0,40.4
1/22/2023,12:00:00 PM,0,40.7
1/22/2023,12:15:00 PM,0,41
1/22/2023,12:30:00 PM,0,40.9
1/22/2023,12:45:00 PM,0,41.9
1/22/2023,1:00:00 PM,0,41.8
1/22/2023,1:15:00 PM,0,42
1/22/2023,1:30:00 PM,0,42
1/22/2023,1:45:00 PM,0,41.7
1/22/2023,2:00:00 PM,0,41.3
1/22/2023,2:15:00 PM,0,41.3
1/22/2023,2:30:00 PM,0,41.5
1/22/2023,2:45:00 PM,0,41.2
1/22/2023,3:00:00 PM,0,41.1
1/22/2023,3:15:00 PM,0,41.6
1/22/2023,3:30:00 PM,0,41.1
1/22/2023,3:45:00 PM,0,40.8
1/22/2023,4:00:00 PM,0,40.7
1/22/2023,4:15:00 PM,0,40.4
1/22/2023,4:30:00 PM,0,40.1
1/22/2023,4:45:00 PM,0,39.8
1/22/2023,5:00:00 PM,0,39.1
1/22/2023,5:15:00 PM,0,38.5
1/22/2023,5:30:00 PM,0,37.6
1/22/2023,5:45:00 PM,0,36.9
1/22/2023,6:00:00 PM,0,36.5
1/22/2023,6:15:00 PM,0,35.9
1/22/2023,6:30:00 PM,0,35.3
1/22/2023,6:45:00 PM,0,34.9
1/22/2023,7:00:00 PM,0,34.4
1/22/2023,7:15:00 PM,0,34.4
1/22/2023,7:30:00 PM,0,35.2
1/22/2023,7:45:00 PM,0,35
1/22/2023,8:00:00 PM,0,34.5
1/22/2023,8:15:00 PM,0,33.7
1/22/2023,8:30:00 PM,0,33.8
1/22/2023,8:45:00 PM,0,34
1/22/2023,9:00:00 PM,0,34.5
1/22/2023,9:15:00 PM,0,34.8
1/22/2023,9:30:00 PM,0,35
1/22/2023,9:45:00 PM,0,35.2
1/22/2023,10:00:00 PM,0,35.1
1/22/2023,10:15:00 PM,0,35.1
1/22/2023,10:30:00 PM,0,35.2
1/22/2023,10:45:00 PM,0,35.5
1/22/2023,11:00:00 PM,0,35.5
1/22/2023,11:15:00 PM,0,35.5
1/22/2023,11:30:00 PM,0,35.6
1/22/2023,11:45:00 PM,0,35.7
1/23/2023,12:00:00 AM,0,35.6
1/23/2023,12:15:00 AM,0,36.1
1/23/2023,12:30:00 AM,0,36.2
1/23/2023,12:45:00 AM,0,36.3
1/23/2023,1:00:00 AM,0,36.2
1/23/2023,1:15:00 AM,0,36.1
1/23/2023,1:30:00 AM,0,36
1/23/2023,1:45:00 AM,0,35.9
1/23/2023,2:00:00 AM,0,36
1/23/2023,2:15:00 AM,0,35.8
1/23/2023,2:30:00 AM,0,35.8
1/23/2023,2:45:00 AM,0,35.7
1/23/2023,3:00:00 AM,0,35.7
1/23/2023,3:15:00 AM,0,35.7
1/23/2023,3:30:00 AM,0,35.8
1/23/2023,3:45:00 AM,0,36.4
1/23/2023,4:00:00 AM,0,36.9
1/23/2023,4:15:00 AM,0,36.6
1/23/2023,4:30:00 AM,0,36.5
1/23/2023,4:45:00 AM,0,36.4
1/23/2023,5:00:00 AM,0,36.3
1/23/2023,5:15:00 AM,0,36.2
1/23/2023,5:30:00 AM,0,36.5
1/23/2023,5:45:00 AM,0,36.8
1/23/2023,6:00:00 AM,0,36.8
1/23/2023,6:15:00 AM,0,36.5
1/23/2023,6:30:00 AM,0,36.8
1/23/2023,6:45:00 AM,0,36.6
1/23/2023,7:00:00 AM,0,36.4
1/23/2023,7:15:00 AM,0,35.7
1/23/2023,7:30:00 AM,0,34.6
1/23/2023,7:45:00 AM,0,34.3
1/23/2023,8:00:00 AM,0,34.4
1/23/2023,8:15:00 AM,0,34.8
1/23/2023,8:30:00 AM,0,35.3
1/23/2023,8:45:00 AM,0,35.8
1/23/2023,9:00:00 AM,0,35.7
1/23/2023,9:15:00 AM,0,36.1
1/23/2023,9:30:00 AM,0,36.9
1/23/2023,9:45:00 AM,0,37.3
1/23/2023,10:00:00 AM,0,37.9
1/23/2023,10:15:00 AM,0,38.3
1/23/2023,10:30:00 AM,0,39.9
1/23/2023,10:45:00 AM,0,40.3
1/23/2023,11:00:00 AM,0,41.1
1/23/2023,11:15:00 AM,0,42.1
1/23/2023,11:30:00 AM,0,41.7
1/23/2023,11:45:00 AM,0,42.3
1/23/2023,12:00:00 PM,0,43.1
1/23/2023,12:15:00 PM,0,43.3
1/23/2023,12:30:00 PM,0,43.4
1/23/2023,12:45:00 PM,0,43.4
1/23/2023,1:00:00 PM,0,43
1/23/2023,1:15:00 PM,0,43.4
1/23/2023,1:30:00 PM,0,43.3
1/23/2023,1:45:00 PM,0,43
1/23/2023,2:00:00 PM,0,43.4
1/23/2023,2:15:00 PM,0,43.2
1/23/2023,2:30:00 PM,0,43.5
1/23/2023,2:45:00 PM,0,44
1/23/2023,3:00:00 PM,0,44.8
1/23/2023,3:15:00 PM,0,45
1/23/2023,3:30:00 PM,0,45.4
1/23/2023,3:45:00 PM,0,45
1/23/2023,4:00:00 PM,0,45.1
1/23/2023,4:15:00 PM,0,44.6
1/23/2023,4:30:00 PM,0,44
1/23/2023,4:45:00 PM,0,43.5
1/23/2023,5:00:00 PM,0,42.7
1/23/2023,5:15:00 PM,0,42
1/23/2023,5:30:00 PM,0,42
1/23/2023,5:45:00 PM,0,41.6
1/23/2023,6:00:00 PM,0,41.4
1/23/2023,6:15:00 PM,0,41.3
1/23/2023,6:30:00 PM,0,41.1
1/23/2023,6:45:00 PM,0,40.9
1/23/2023,7:00:00 PM,0,40.8
1/23/2023,7:15:00 PM,0,40.6
1/23/2023,7:30:00 PM,0,40.4
1/23/2023,7:45:00 PM,0,40.4
1/23/2023,8:00:00 PM,0,40.1
1/23/2023,8:15:00 PM,0,39.9
1/23/2023,8:30:00 PM,0,39.7
1/23/2023,8:45:00 PM,0,39.7
1/23/2023,9:00:00 PM,0,39.9
1/23/2023,9:15:00 PM,0,40
1/23/2023,9:30:00 PM,0,40.1
1/23/2023,9:45:00 PM,0,40.1
1/23/2023,10:00:00 PM,0,40
1/23/2023,10:15:00 PM,0,40
1/23/2023,10:30:00 PM,0,40
1/23/2023,10:45:00 PM,0,39.8
1/23/2023,11:00:00 PM,0,39.8
1/23/2023,11:15:00 PM,0,40.1
1/23/2023,11:30:00 PM,0,40.1
1/23/2023,11:45:00 PM,0,39.9
1/24/2023,12:00:00 AM,0,40
1/24/2023,12:15:00 AM,0,40.3
1/24/2023,12:30:00 AM,0,39.9
1/24/2023,12:45:00 AM,0,39.9
1/24/2023,1:00:00 AM,0,40
1/24/2023,1:15:00 AM,0,40
1/24/2023,1:30:00 AM,0,40.1
1/24/2023,1:45:00 AM,0,40.2
1/24/2023,2:00:00 AM,0,40
1/24/2023,2:15:00 AM,0,40.3
1/24/2023,2:30:00 AM,0,40.2
1/24/2023,2:45:00 AM,0,40.1
1/24/2023,3:00:00 AM,0,39.9
1/24/2023,3:15:00 AM,0,40.2
1/24/2023,3:30:00 AM,0,39.9
1/24/2023,3:45:00 AM,0,40
1/24/2023,4:00:00 AM,0,40.1
1/24/2023,4:15:00 AM,0,40
1/24/2023,4:30:00 AM,0,40
1/24/2023,4:45:00 AM,0,39.8
1/24/2023,5:00:00 AM,0,39.5
1/24/2023,5:15:00 AM,0,39.5
1/24/2023,5:30:00 AM,0,39.5
1/24/2023,5:45:00 AM,0,39.6
1/24/2023,6:00:00 AM,0.01,39.7
1/24/2023,6:15:00 AM,0,39.8
1/24/2023,6:30:00 AM,0,40
1/24/2023,6:45:00 AM,0,40.2
1/24/2023,7:00:00 AM,0,40.2
1/24/2023,7:15:00 AM,0,40.1
1/24/2023,7:30:00 AM,0,40
1/24/2023,7:45:00 AM,0,40.1
1/24/2023,8:00:00 AM,0,40.2
1/24/2023,8:15:00 AM,0,40.4
1/24/2023,8:30:00 AM,0,40.6
1/24/2023,8:45:00 AM,0,40.9
1/24/2023,9:00:00 AM,0,41
1/24/2023,9:15:00 AM,0,41.3
1/24/2023,9:30:00 AM,0,41.4
1/24/2023,9:45:00 AM,0,41.7
1/24/2023,10:00:00 AM,0,41.6
1/24/2023,10:15:00 AM,0,41.8
1/24/2023,10:30:00 AM,0,42
1/24/2023,10:45:00 AM,0,42.8
1/24/2023,11:00:00 AM,0,42.9
1/24/2023,11:15:00 AM,0,43.2
1/24/2023,11:30:00 AM,0,43.5
1/24/2023,11:45:00 AM,0,43.6
1/24/2023,12:00:00 PM,0,43.7
1/24/2023,12:15:00 PM,0,43.4
1/24/2023,12:30:00 PM,0,43.8
1/24/2023,12:45:00 PM,0,43.9
1/24/2023,1:00:00 PM,0,44.2
1/24/2023,1:15:00 PM,0,43.6
1/24/2023,1:30:00 PM,0,43.8
1/24/2023,1:45:00 PM,0,43.5
1/24/2023,2:00:00 PM,0,43.6
1/24/2023,2:15:00 PM,0,43.7
1/24/2023,2:30:00 PM,0,43.5
1/24/2023,2:45:00 PM,0,43.6
1/24/2023,3:00:00 PM,0,43.8
1/24/2023,3:15:00 PM,0,43.9
1/24/2023,3:30:00 PM,0,43.8
1/24/2023,3:45:00 PM,0,43.7
1/24/2023,4:00:00 PM,0,43.3
1/24/2023,4:15:00 PM,0,43
1/24/2023,4:30:00 PM,0,42.7
1/24/2023,4:45:00 PM,0,42.6
1/24/2023,5:00:00 PM,0,42.6
1/24/2023,5:15:00 PM,0,42.7
1/24/2023,5:30:00 PM,0,42.5
1/24/2023,5:45:00 PM,0,42.6
1/24/2023,6:00:00 PM,0,42.5
1/24/2023,6:15:00 PM,0,42.4
1/24/2023,6:30:00 PM,0,42.3
1/24/2023,6:45:00 PM,0.01,42.4
1/24/2023,7:00:00 PM,0,42.4
1/24/2023,7:15:00 PM,0,42.4
1/24/2023,7:30:00 PM,0,42.3
1/24/2023,7:45:00 PM,0,42.3
1/24/2023,8:00:00 PM,0,42.4
1/24/2023,8:15:00 PM,0.01,42.3
1/24/2023,8:30:00 PM,0,42.3
1/24/2023,8:45:00 PM,0,42.2
1/24/2023,9:00:00 PM,0,42.1
1/24/2023,9:15:00 PM,0,42.2
1/24/2023,9:30:00 PM,0,42.2
1/24/2023,9:45:00 PM,0.01,42.4
1/24/2023,10:00:00 PM,0,42.2
1/24/2023,10:15:00 PM,0,42.3
1/24/2023,10:30:00 PM,0,42.1
1/24/2023,10:45:00 PM,0,42.4
1/24/2023,11:00:00 PM,0,42.3
1/24/2023,11:15:00 PM,0,42
1/24/2023,11:30:00 PM,0.01,42.2
1/24/2023,11:45:00 PM,0,42.2
1/25/2023,12:00:00 AM,0,42.1
1/25/2023,12:15:00 AM,0.01,42
1/25/2023,12:30:00 AM,0,42
1/25/2023,12:45:00 AM,0,41.9
1/25/2023,1:00:00 AM,0,42
1/25/2023,1:15:00 AM,0,42
1/25/2023,1:30:00 AM,0,42.1
1/25/2023,1:45:00 AM,0,42.1
1/25/2023,2:00:00 AM,0,41.8
1/25/2023,2:15:00 AM,0,41.7
1/25/2023,2:30:00 AM,0,41.8
1/25/2023,2:45:00 AM,0,41.7
1/25/2023,3:00:00 AM,0,41.8
1/25/2023,3:15:00 AM,0,41.9
1/25/2023,3:30:00 AM,0,41.9
1/25/2023,3:45:00 AM,0.01,42
1/25/2023,4:00:00 AM,0,42
1/25/2023,4:15:00 AM,0,41.9
1/25/2023,4:30:00 AM,0,42.1
1/25/2023,4:45:00 AM,0.01,41.7
1/25/2023,5:00:00 AM,0,42
1/25/2023,5:15:00 AM,0,42
1/25/2023,5:30:00 AM,0,41.8
1/25/2023,5:45:00 AM,0,42.3
1/25/2023,6:00:00 AM,0,42
1/25/2023,6:15:00 AM,0,42
1/25/2023,6:30:00 AM,0,41.7
1/25/2023,6:45:00 AM,0,41.9
1/25/2023,7:00:00 AM,0,41.9
1/25/2023,7:15:00 AM,0,41.8
1/25/2023,7:30:00 AM,0,42
1/25/2023,7:45:00 AM,0.01,42
1/25/2023,8:00:00 AM,0,42
1/25/2023,8:15:00 AM,0,42
1/25/2023,8:30:00 AM,0,42.2
1/25/2023,8:45:00 AM,0,42.1
1/25/2023,9:00:00 AM,0,42.5
1/25/2023,9:15:00 AM,0,42.9
1/25/2023,9:30:00 AM,0,43.5
1/25/2023,9:45:00 AM,0,43.2
1/25/2023,10:00:00 AM,0,43.5
1/25/2023,10:15:00 AM,0,43.9
1/25/2023,10:30:00 AM,0,44.2
1/25/2023,10:45:00 AM,0,43.6
1/25/2023,11:00:00 AM,0,43.8
1/25/2023,11:15:00 AM,0,45.1
1/25/2023,11:30:00 AM,0,44.3
1/25/2023,11:45:00 AM,0,45.2
1/25/2023,12:00:00 PM,0,44.9
1/25/2023,12:15:00 PM,0,45.9
1/25/2023,12:30:00 PM,0,46.1
1/25/2023,12:45:00 PM,0,45.1
1/25/2023,1:00:00 PM,0.01,45.6
1/25/2023,1:15:00 PM,0,45.3
1/25/2023,1:30:00 PM,0,46.5
1/25/2023,1:45:00 PM,0,45.9
1/25/2023,2:00:00 PM,0,46.2
1/25/2023,2:15:00 PM,0,47.2
1/25/2023,2:30:00 PM,0,47.4
1/25/2023,2:45:00 PM,0,47.1
1/25/2023,3:00:00 PM,0,46.3
1/25/2023,3:15:00 PM,0,46.1
1/25/2023,3:30:00 PM,0,46
1/25/2023,3:45:00 PM,0,45.7
1/25/2023,4:00:00 PM,0,45.6
1/25/2023,4:15:00 PM,0,45.5
1/25/2023,4:30:00 PM,0,45.3
1/25/2023,4:45:00 PM,0,45
1/25/2023,5:00:00 PM,0,45.1
1/25/2023,5:15:00 PM,0,44.8
1/25/2023,5:30:00 PM,0,44.5
1/25/2023,5:45:00 PM,0,44.2
1/25/2023,6:00:00 PM,0,44.3
1/25/2023,6:15:00 PM,0,44.2
1/25/2023,6:30:00 PM,0,44.1
1/25/2023,6:45:00 PM,0,44.1
1/25/2023,7:00:00 PM,0,44
1/25/2023,7:15:00 PM,0,43.9
1/25/2023,7:30:00 PM,0,43.9
1/25/2023,7:45:00 PM,0,43.8
1/25/2023,8:00:00 PM,0,43.8
1/25/2023,8:15:00 PM,0,43.6
1/25/2023,8:30:00 PM,0,43.7
1/25/2023,8:45:00 PM,0,43.6
1/25/2023,9:00:00 PM,0,43.3
1/25/2023,9:15:00 PM,0,43.4
1/25/2023,9:30:00 PM,0,43.5
1/25/2023,9:45:00 PM,0,43.4
1/25/2023,10:00:00 PM,0,43.4
1/25/2023,10:15:00 PM,0,43.5
1/25/2023,10:30:00 PM,0,43.5
1/25/2023,10:45:00 PM,0,43.3
1/25/2023,11:00:00 PM,0,43.2
1/25/2023,11:15:00 PM,0,43.1
1/25/2023,11:30:00 PM,0,43
1/25/2023,11:45:00 PM,0,43.3
1/26/2023,12:00:00 AM,0,42.9
1/26/2023,12:15:00 AM,0,42.9
1/26/2023,12:30:00 AM,0,42.8
1/26/2023,12:45:00 AM,0,42.7
1/26/2023,1:00:00 AM,0,42.7
1/26/2023,1:15:00 AM,0,42.5
1/26/2023,1:30:00 AM,0,42.6
1/26/2023,1:45:00 AM,0,42.5
1/26/2023,2:00:00 AM,0,42.6
1/26/2023,2:15:00 AM,0,42.5
1/26/2023,2:30:00 AM,0,42.4
1/26/2023,2:45:00 AM,0,42.3
1/26/2023,3:00:00 AM,0,42.2
1/26/2023,3:15:00 AM,0,42.3
1/26/2023,3:30:00 AM,0,42.2
1/26/2023,3:45:00 AM,0,42.3
1/26/2023,4:00:00 AM,0,42.1
1/26/2023,4:15:00 AM,0,42.2
1/26/2023,4:30:00 AM,0,42.1
1/26/2023,4:45:00 AM,0,42.2
1/26/2023,5:00:00 AM,0,42.2
1/26/2023,5:15:00 AM,0,42.2
1/26/2023,5:30:00 AM,0,42
1/26/2023,5:45:00 AM,0,41.9
1/26/2023,6:00:00 AM,0,42.3
1/26/2023,6:15:00 AM,0,42
1/26/2023,6:30:00 AM,0,42.2
1/26/2023,6:45:00 AM,0,42.2
1/26/2023,7:00:00 AM,0,42.3
1/26/2023,7:15:00 AM,0,42.2
1/26/2023,7:30:00 AM,0,42.2
1/26/2023,7:45:00 AM,0,42
1/26/2023,8:00:00 AM,0,41.8
1/26/2023,8:15:00 AM,0,41.8
1/26/2023,8:30:00 AM,0,41.8
1/26/2023,8:45:00 AM,0,42
1/26/2023,9:00:00 AM,0,42.1
1/26/2023,9:15:00 AM,0,42.2
1/26/2023,9:30:00 AM,0,42.6
1/26/2023,9:45:00 AM,0,42.8
1/26/2023,10:00:00 AM,0,42.8
1/26/2023,10:15:00 AM,0,42.8
1/26/2023,10:30:00 AM,0,42.8
1/26/2023,10:45:00 AM,0.01,42.8
1/26/2023,11:00:00 AM,0,43.2
1/26/2023,11:15:00 AM,0,43.1
1/26/2023,11:30:00 AM,0,43.2
1/26/2023,11:45:00 AM,0,43.3
1/26/2023,12:00:00 PM,0,43.9
1/26/2023,12:15:00 PM,0,44.5
1/26/2023,12:30:00 PM,0,44.6
1/26/2023,12:45:00 PM,0,44.8
1/26/2023,1:00:00 PM,0,45.3
1/26/2023,1:15:00 PM,0,45.8
1/26/2023,1:30:00 PM,0,46.7
1/26/2023,1:45:00 PM,0,45.9
1/26/2023,2:00:00 PM,0,46.6
1/26/2023,2:15:00 PM,0,46.4
1/26/2023,2:30:00 PM,0,46
1/26/2023,2:45:00 PM,0,46.8
1/26/2023,3:00:00 PM,0,46.6
1/26/2023,3:15:00 PM,0,45.5
1/26/2023,3:30:00 PM,0,45.5
1/26/2023,3:45:00 PM,0,45.6
1/26/2023,4:00:00 PM,0,45.2
1/26/2023,4:15:00 PM,0,45.1
1/26/2023,4:30:00 PM,0,45
1/26/2023,4:45:00 PM,0,44.8
1/26/2023,5:00:00 PM,0,44.8
1/26/2023,5:15:00 PM,0,44.3
1/26/2023,5:30:00 PM,0,44.5
1/26/2023,5:45:00 PM,0,44.2
1/26/2023,6:00:00 PM,0,43.9
1/26/2023,6:15:00 PM,0,44.2
1/26/2023,6:30:00 PM,0,44.4
1/26/2023,6:45:00 PM,0,44.1
1/26/2023,7:00:00 PM,0,43.8
1/26/2023,7:15:00 PM,0,43.4
1/26/2023,7:30:00 PM,0,43.6
1/26/2023,7:45:00 PM,0,43.8
1/26/2023,8:00:00 PM,0,43.9
1/26/2023,8:15:00 PM,0,43.8
1/26/2023,8:30:00 PM,0.01,43.4
1/26/2023,8:45:00 PM,0.01,43
1/26/2023,9:00:00 PM,0,42.9
1/26/2023,9:15:00 PM,0.01,42.9
1/26/2023,9:30:00 PM,0.01,42.8
1/26/2023,9:45:00 PM,0.01,42.9
1/26/2023,10:00:00 PM,0.02,42.6
1/26/2023,10:15:00 PM,0,42.1
1/26/2023,10:30:00 PM,0,41.9
1/26/2023,10:45:00 PM,0,41.7
1/26/2023,11:00:00 PM,0,41.9
1/26/2023,11:15:00 PM,0,42.1
1/26/2023,11:30:00 PM,0,42.3
1/26/2023,11:45:00 PM,0,42.4
1/27/2023,12:00:00 AM,0.01,42.4
1/27/2023,12:15:00 AM,0.01,42.4
1/27/2023,12:30:00 AM,0.01,42.1
1/27/2023,12:45:00 AM,0,42.1
1/27/2023,1:00:00 AM,0.01,42
1/27/2023,1:15:00 AM,0.02,42
1/27/2023,1:30:00 AM,0,41.8
1/27/2023,1:45:00 AM,0.03,41.6
1/27/2023,2:00:00 AM,0.01,41.5
1/27/2023,2:15:00 AM,0,41.1
