Date,Time,Height,Rain,Temp,Date_Time
1/21/2023,15:30,5.97,0,38.8,01/21/2023 15:30
1/21/2023,15:45,5.97,0,38.9,01/21/2023 15:45
1/21/2023,16:00,5.97,0,38.3,01/21/2023 16:00
1/21/2023,16:15,5.96,0,37.8,01/21/2023 16:15
1/21/2023,16:30,5.96,0.01,37.2,01/21/2023 16:30
1/21/2023,16:45,5.96,0.02,36.9,01/21/2023 16:45
1/21/2023,17:00,5.96,0.02,36.3,01/21/2023 17:00
1/21/2023,17:15,5.96,0.01,36.3,01/21/2023 17:15
1/21/2023,17:30,5.96,0.01,36.3,01/21/2023 17:30
1/21/2023,17:45,5.95,0.01,36.3,01/21/2023 17:45
1/21/2023,18:00,5.95,0.01,36.2,01/21/2023 18:00
1/21/2023,18:15,5.95,0,36.4,01/21/2023 18:15
1/21/2023,18:30,5.95,0.01,36.2,01/21/2023 18:30
1/21/2023,18:45,5.95,0,36.1,01/21/2023 18:45
1/21/2023,19:00,5.95,0,36.1,01/21/2023 19:00
1/21/2023,19:15,5.95,0.01,36.1,01/21/2023 19:15
1/21/2023,19:30,5.95,0.01,36,01/21/2023 19:30
1/21/2023,19:45,5.95,0.01,35.9,01/21/2023 19:45
1/21/2023,20:00,5.95,0,35.8,01/21/2023 20:00
1/21/2023,20:15,5.95,0,35.8,01/21/2023 20:15
1/21/2023,20:30,5.95,0,35.7,01/21/2023 20:30
1/21/2023,20:45,5.95,0,35.9,01/21/2023 20:45
1/21/2023,21:00,5.94,0,35.9,01/21/2023 21:00
1/21/2023,21:15,5.94,0,35.9,01/21/2023 21:15
1/21/2023,21:30,5.94,0,36,01/21/2023 21:30
1/21/2023,21:45,5.94,0,36,01/21/2023 21:45
1/21/2023,22:00,5.94,0,36,01/21/2023 22:00
1/21/2023,22:15,5.94,0.01,36.2,01/21/2023 22:15
1/21/2023,22:30,5.94,0,36.2,01/21/2023 22:30
1/21/2023,22:45,5.94,0,36.2,01/21/2023 22:45
1/21/2023,23:00,5.94,0,36.2,01/21/2023 23:00
1/21/2023,23:15,5.94,0,36.2,01/21/2023 23:15
1/21/2023,23:30,5.94,0,36.3,01/21/2023 23:30
1/21/2023,23:45,5.94,0,36.4,01/21/2023 23:45
1/22/2023,0:00,5.94,0,36.6,01/22/2023 0:00
1/22/2023,0:15,5.94,0,36.6,01/22/2023 0:15
1/22/2023,0:30,5.94,0,36.8,01/22/2023 0:30
1/22/2023,0:45,5.94,0,36.8,01/22/2023 0:45
1/22/2023,1:00,5.94,0,36.8,01/22/2023 1:00
1/22/2023,1:15,5.94,0.01,36.8,01/22/2023 1:15
1/22/2023,1:30,5.94,0,36.9,01/22/2023 1:30
1/22/2023,1:45,5.94,0,36.8,01/22/2023 1:45
1/22/2023,2:00,5.94,0.01,36.8,01/22/2023 2:00
1/22/2023,2:15,5.94,0.01,36.8,01/22/2023 2:15
1/22/2023,2:30,5.95,0,36.8,01/22/2023 2:30
1/22/2023,2:45,5.95,0,37,01/22/2023 2:45
1/22/2023,3:00,5.95,0,37,01/22/2023 3:00
1/22/2023,3:15,5.95,0,37,01/22/2023 3:15
1/22/2023,3:30,5.95,0,37.1,01/22/2023 3:30
1/22/2023,3:45,5.95,0,37,01/22/2023 3:45
1/22/2023,4:00,5.95,0,37.1,01/22/2023 4:00
1/22/2023,4:15,5.96,0,37,01/22/2023 4:15
1/22/2023,4:30,5.96,0,37.1,01/22/2023 4:30
1/22/2023,4:45,5.96,0,37.2,01/22/2023 4:45
1/22/2023,5:00,5.96,0,37.2,01/22/2023 5:00
1/22/2023,5:15,5.97,0,37.2,01/22/2023 5:15
1/22/2023,5:30,5.97,0,37.2,01/22/2023 5:30
1/22/2023,5:45,5.97,0,37.1,01/22/2023 5:45
1/22/2023,6:00,5.97,0,37.3,01/22/2023 6:00
1/22/2023,6:15,5.98,0,37.3,01/22/2023 6:15
1/22/2023,6:30,5.98,0,37.3,01/22/2023 6:30
1/22/2023,6:45,5.98,0,37.3,01/22/2023 6:45
1/22/2023,7:00,5.99,0,37.4,01/22/2023 7:00
1/22/2023,7:15,5.99,0,37.4,01/22/2023 7:15
1/22/2023,7:30,5.99,0,37.4,01/22/2023 7:30
1/22/2023,7:45,5.99,0,37.5,01/22/2023 7:45
1/22/2023,8:00,5.99,0,37.5,01/22/2023 8:00
1/22/2023,8:15,5.99,0,37.6,01/22/2023 8:15
1/22/2023,8:30,5.99,0,37.8,01/22/2023 8:30
1/22/2023,8:45,5.99,0,37.8,01/22/2023 8:45
1/22/2023,9:00,5.99,0,38,01/22/2023 9:00
1/22/2023,9:15,5.99,0,38.5,01/22/2023 9:15
1/22/2023,9:30,5.99,0,38.4,01/22/2023 9:30
1/22/2023,9:45,5.99,0,38.6,01/22/2023 9:45
1/22/2023,10:00,5.99,0,38.8,01/22/2023 10:00
1/22/2023,10:15,5.99,0,38.8,01/22/2023 10:15
1/22/2023,10:30,5.99,0,39,01/22/2023 10:30
1/22/2023,10:45,5.98,0,39.2,01/22/2023 10:45
1/22/2023,11:00,5.98,0,39.3,01/22/2023 11:00
1/22/2023,11:15,5.98,0,40.1,01/22/2023 11:15
1/22/2023,11:30,5.97,0,40.4,01/22/2023 11:30
1/22/2023,11:45,5.97,0,40.4,01/22/2023 11:45
1/22/2023,12:00,5.97,0,40.7,01/22/2023 12:00
1/22/2023,12:15,5.97,0,41,01/22/2023 12:15
1/22/2023,12:30,5.97,0,40.9,01/22/2023 12:30
1/22/2023,12:45,5.96,0,41.9,01/22/2023 12:45
1/22/2023,13:00,5.96,0,41.8,01/22/2023 13:00
1/22/2023,13:15,5.96,0,42,01/22/2023 13:15
1/22/2023,13:30,5.96,0,42,01/22/2023 13:30
1/22/2023,13:45,5.95,0,41.7,01/22/2023 13:45
1/22/2023,14:00,5.95,0,41.3,01/22/2023 14:00
1/22/2023,14:15,5.95,0,41.3,01/22/2023 14:15
1/22/2023,14:30,5.95,0,41.5,01/22/2023 14:30
1/22/2023,14:45,5.94,0,41.2,01/22/2023 14:45
1/22/2023,15:00,5.94,0,41.1,01/22/2023 15:00
1/22/2023,15:15,5.93,0,41.6,01/22/2023 15:15
1/22/2023,15:30,5.93,0,41.1,01/22/2023 15:30
1/22/2023,15:45,5.93,0,40.8,01/22/2023 15:45
1/22/2023,16:00,5.93,0,40.7,01/22/2023 16:00
1/22/2023,16:15,5.92,0,40.4,01/22/2023 16:15
1/22/2023,16:30,5.92,0,40.1,01/22/2023 16:30
1/22/2023,16:45,5.92,0,39.8,01/22/2023 16:45
1/22/2023,17:00,5.91,0,39.1,01/22/2023 17:00
1/22/2023,17:15,5.91,0,38.5,01/22/2023 17:15
1/22/2023,17:30,5.91,0,37.6,01/22/2023 17:30
1/22/2023,17:45,5.91,0,36.9,01/22/2023 17:45
1/22/2023,18:00,5.91,0,36.5,01/22/2023 18:00
1/22/2023,18:15,5.9,0,35.9,01/22/2023 18:15
1/22/2023,18:30,5.9,0,35.3,01/22/2023 18:30
1/22/2023,18:45,5.89,0,34.9,01/22/2023 18:45
1/22/2023,19:00,5.89,0,34.4,01/22/2023 19:00
1/22/2023,19:15,5.89,0,34.4,01/22/2023 19:15
1/22/2023,19:30,5.88,0,35.2,01/22/2023 19:30
1/22/2023,19:45,5.88,0,35,01/22/2023 19:45
1/22/2023,20:00,5.88,0,34.5,01/22/2023 20:00
1/22/2023,20:15,5.87,0,33.7,01/22/2023 20:15
1/22/2023,20:30,5.87,0,33.8,01/22/2023 20:30
1/22/2023,20:45,5.87,0,34,01/22/2023 20:45
1/22/2023,21:00,5.87,0,34.5,01/22/2023 21:00
1/22/2023,21:15,5.86,0,34.8,01/22/2023 21:15
1/22/2023,21:30,5.86,0,35,01/22/2023 21:30
1/22/2023,21:45,5.86,0,35.2,01/22/2023 21:45
1/22/2023,22:00,5.85,0,35.1,01/22/2023 22:00
1/22/2023,22:15,5.85,0,35.1,01/22/2023 22:15
1/22/2023,22:30,5.85,0,35.2,01/22/2023 22:30
1/22/2023,22:45,5.85,0,35.5,01/22/2023 22:45
1/22/2023,23:00,5.84,0,35.5,01/22/2023 23:00
1/22/2023,23:15,5.84,0,35.5,01/22/2023 23:15
1/22/2023,23:30,5.83,0,35.6,01/22/2023 23:30
1/22/2023,23:45,5.83,0,35.7,01/22/2023 23:45
1/23/2023,0:00,5.83,0,35.6,01/23/2023 0:00
1/23/2023,0:15,5.83,0,36.1,01/23/2023 0:15
1/23/2023,0:30,5.82,0,36.2,01/23/2023 0:30
1/23/2023,0:45,5.82,0,36.3,01/23/2023 0:45
1/23/2023,1:00,5.82,0,36.2,01/23/2023 1:00
1/23/2023,1:15,5.82,0,36.1,01/23/2023 1:15
1/23/2023,1:30,5.81,0,36,01/23/2023 1:30
1/23/2023,1:45,5.81,0,35.9,01/23/2023 1:45
1/23/2023,2:00,5.81,0,36,01/23/2023 2:00
1/23/2023,2:15,5.8,0,35.8,01/23/2023 2:15
1/23/2023,2:30,5.8,0,35.8,01/23/2023 2:30
1/23/2023,2:45,5.8,0,35.7,01/23/2023 2:45
1/23/2023,3:00,5.8,0,35.7,01/23/2023 3:00
1/23/2023,3:15,5.79,0,35.7,01/23/2023 3:15
1/23/2023,3:30,5.79,0,35.8,01/23/2023 3:30
1/23/2023,3:45,5.79,0,36.4,01/23/2023 3:45
1/23/2023,4:00,5.79,0,36.9,01/23/2023 4:00
1/23/2023,4:15,5.78,0,36.6,01/23/2023 4:15
1/23/2023,4:30,5.78,0,36.5,01/23/2023 4:30
1/23/2023,4:45,5.78,0,36.4,01/23/2023 4:45
1/23/2023,5:00,5.78,0,36.3,01/23/2023 5:00
1/23/2023,5:15,5.77,0,36.2,01/23/2023 5:15
1/23/2023,5:30,5.77,0,36.5,01/23/2023 5:30
1/23/2023,5:45,5.77,0,36.8,01/23/2023 5:45
1/23/2023,6:00,5.76,0,36.8,01/23/2023 6:00
1/23/2023,6:15,5.76,0,36.5,01/23/2023 6:15
1/23/2023,6:30,5.76,0,36.8,01/23/2023 6:30
1/23/2023,6:45,5.75,0,36.6,01/23/2023 6:45
1/23/2023,7:00,5.75,0,36.4,01/23/2023 7:00
1/23/2023,7:15,5.75,0,35.7,01/23/2023 7:15
1/23/2023,7:30,5.75,0,34.6,01/23/2023 7:30
1/23/2023,7:45,5.75,0,34.3,01/23/2023 7:45
1/23/2023,8:00,5.75,0,34.4,01/23/2023 8:00
1/23/2023,8:15,5.75,0,34.8,01/23/2023 8:15
1/23/2023,8:30,5.74,0,35.3,01/23/2023 8:30
1/23/2023,8:45,5.74,0,35.8,01/23/2023 8:45
1/23/2023,9:00,5.74,0,35.7,01/23/2023 9:00
1/23/2023,9:15,5.73,0,36.1,01/23/2023 9:15
1/23/2023,9:30,5.73,0,36.9,01/23/2023 9:30
1/23/2023,9:45,5.73,0,37.3,01/23/2023 9:45
1/23/2023,10:00,5.73,0,37.9,01/23/2023 10:00
1/23/2023,10:15,5.72,0,38.3,01/23/2023 10:15
1/23/2023,10:30,5.72,0,39.9,01/23/2023 10:30
1/23/2023,10:45,5.72,0,40.3,01/23/2023 10:45
1/23/2023,11:00,5.71,0,41.1,01/23/2023 11:00
1/23/2023,11:15,5.71,0,42.1,01/23/2023 11:15
1/23/2023,11:30,5.71,0,41.7,01/23/2023 11:30
1/23/2023,11:45,5.71,0,42.3,01/23/2023 11:45
1/23/2023,12:00,5.7,0,43.1,01/23/2023 12:00
1/23/2023,12:15,5.7,0,43.3,01/23/2023 12:15
1/23/2023,12:30,5.7,0,43.4,01/23/2023 12:30
1/23/2023,12:45,5.69,0,43.4,01/23/2023 12:45
1/23/2023,13:00,5.69,0,43,01/23/2023 13:00
1/23/2023,13:15,5.69,0,43.4,01/23/2023 13:15
1/23/2023,13:30,5.69,0,43.3,01/23/2023 13:30
1/23/2023,13:45,5.68,0,43,01/23/2023 13:45
1/23/2023,14:00,5.68,0,43.4,01/23/2023 14:00
1/23/2023,14:15,5.68,0,43.2,01/23/2023 14:15
1/23/2023,14:30,5.68,0,43.5,01/23/2023 14:30
1/23/2023,14:45,5.67,0,44,01/23/2023 14:45
1/23/2023,15:00,5.67,0,44.8,01/23/2023 15:00
1/23/2023,15:15,5.67,0,45,01/23/2023 15:15
1/23/2023,15:30,5.67,0,45.4,01/23/2023 15:30
1/23/2023,15:45,5.66,0,45,01/23/2023 15:45
1/23/2023,16:00,5.66,0,45.1,01/23/2023 16:00
1/23/2023,16:15,5.66,0,44.6,01/23/2023 16:15
1/23/2023,16:30,5.66,0,44,01/23/2023 16:30
1/23/2023,16:45,5.65,0,43.5,01/23/2023 16:45
1/23/2023,17:00,5.65,0,42.7,01/23/2023 17:00
1/23/2023,17:15,5.65,0,42,01/23/2023 17:15
1/23/2023,17:30,5.65,0,42,01/23/2023 17:30
1/23/2023,17:45,5.65,0,41.6,01/23/2023 17:45
1/23/2023,18:00,5.65,0,41.4,01/23/2023 18:00
1/23/2023,18:15,5.64,0,41.3,01/23/2023 18:15
1/23/2023,18:30,5.64,0,41.1,01/23/2023 18:30
1/23/2023,18:45,5.64,0,40.9,01/23/2023 18:45
1/23/2023,19:00,5.64,0,40.8,01/23/2023 19:00
1/23/2023,19:15,5.63,0,40.6,01/23/2023 19:15
1/23/2023,19:30,5.63,0,40.4,01/23/2023 19:30
1/23/2023,19:45,5.63,0,40.4,01/23/2023 19:45
1/23/2023,20:00,5.63,0,40.1,01/23/2023 20:00
1/23/2023,20:15,5.62,0,39.9,01/23/2023 20:15
1/23/2023,20:30,5.62,0,39.7,01/23/2023 20:30
1/23/2023,20:45,5.62,0,39.7,01/23/2023 20:45
1/23/2023,21:00,5.62,0,39.9,01/23/2023 21:00
1/23/2023,21:15,5.61,0,40,01/23/2023 21:15
1/23/2023,21:30,5.61,0,40.1,01/23/2023 21:30
1/23/2023,21:45,5.61,0,40.1,01/23/2023 21:45
1/23/2023,22:00,5.61,0,40,01/23/2023 22:00
1/23/2023,22:15,5.61,0,40,01/23/2023 22:15
1/23/2023,22:30,5.6,0,40,01/23/2023 22:30
1/23/2023,22:45,5.6,0,39.8,01/23/2023 22:45
1/23/2023,23:00,5.6,0,39.8,01/23/2023 23:00
1/23/2023,23:15,5.6,0,40.1,01/23/2023 23:15
1/23/2023,23:30,5.59,0,40.1,01/23/2023 23:30
1/23/2023,23:45,5.59,0,39.9,01/23/2023 23:45
1/24/2023,0:00,5.59,0,40,01/24/2023 0:00
1/24/2023,0:15,5.59,0,40.3,01/24/2023 0:15
1/24/2023,0:30,5.58,0,39.9,01/24/2023 0:30
1/24/2023,0:45,5.58,0,39.9,01/24/2023 0:45
1/24/2023,1:00,5.58,0,40,01/24/2023 1:00
1/24/2023,1:15,5.58,0,40,01/24/2023 1:15
1/24/2023,1:30,5.57,0,40.1,01/24/2023 1:30
1/24/2023,1:45,5.57,0,40.2,01/24/2023 1:45
1/24/2023,2:00,5.57,0,40,01/24/2023 2:00
1/24/2023,2:15,5.57,0,40.3,01/24/2023 2:15
1/24/2023,2:30,5.57,0,40.2,01/24/2023 2:30
1/24/2023,2:45,5.57,0,40.1,01/24/2023 2:45
1/24/2023,3:00,5.56,0,39.9,01/24/2023 3:00
1/24/2023,3:15,5.56,0,40.2,01/24/2023 3:15
1/24/2023,3:30,5.56,0,39.9,01/24/2023 3:30
1/24/2023,3:45,5.56,0,40,01/24/2023 3:45
1/24/2023,4:00,5.56,0,40.1,01/24/2023 4:00
1/24/2023,4:15,5.55,0,40,01/24/2023 4:15
1/24/2023,4:30,5.55,0,40,01/24/2023 4:30
1/24/2023,4:45,5.55,0,39.8,01/24/2023 4:45
1/24/2023,5:00,5.55,0,39.5,01/24/2023 5:00
1/24/2023,5:15,5.55,0,39.5,01/24/2023 5:15
1/24/2023,5:30,5.55,0,39.5,01/24/2023 5:30
1/24/2023,5:45,5.55,0,39.6,01/24/2023 5:45
1/24/2023,6:00,5.54,0.01,39.7,01/24/2023 6:00
1/24/2023,6:15,5.54,0,39.8,01/24/2023 6:15
1/24/2023,6:30,5.54,0,40,01/24/2023 6:30
1/24/2023,6:45,5.54,0,40.2,01/24/2023 6:45
1/24/2023,7:00,5.53,0,40.2,01/24/2023 7:00
1/24/2023,7:15,5.53,0,40.1,01/24/2023 7:15
1/24/2023,7:30,5.53,0,40,01/24/2023 7:30
1/24/2023,7:45,5.53,0,40.1,01/24/2023 7:45
1/24/2023,8:00,5.53,0,40.2,01/24/2023 8:00
1/24/2023,8:15,5.53,0,40.4,01/24/2023 8:15
1/24/2023,8:30,5.53,0,40.6,01/24/2023 8:30
1/24/2023,8:45,5.53,0,40.9,01/24/2023 8:45
1/24/2023,9:00,5.53,0,41,01/24/2023 9:00
1/24/2023,9:15,5.53,0,41.3,01/24/2023 9:15
1/24/2023,9:30,5.53,0,41.4,01/24/2023 9:30
1/24/2023,9:45,5.53,0,41.7,01/24/2023 9:45
1/24/2023,10:00,5.53,0,41.6,01/24/2023 10:00
1/24/2023,10:15,5.53,0,41.8,01/24/2023 10:15
1/24/2023,10:30,5.52,0,42,01/24/2023 10:30
1/24/2023,10:45,5.52,0,42.8,01/24/2023 10:45
1/24/2023,11:00,5.52,0,42.9,01/24/2023 11:00
1/24/2023,11:15,5.52,0,43.2,01/24/2023 11:15
1/24/2023,11:30,5.51,0,43.5,01/24/2023 11:30
1/24/2023,11:45,5.51,0,43.6,01/24/2023 11:45
1/24/2023,12:00,5.51,0,43.7,01/24/2023 12:00
1/24/2023,12:15,5.51,0,43.4,01/24/2023 12:15
1/24/2023,12:30,5.5,0,43.8,01/24/2023 12:30
1/24/2023,12:45,5.5,0,43.9,01/24/2023 12:45
1/24/2023,13:00,5.5,0,44.2,01/24/2023 13:00
1/24/2023,13:15,5.5,0,43.6,01/24/2023 13:15
1/24/2023,13:30,5.5,0,43.8,01/24/2023 13:30
1/24/2023,13:45,5.5,0,43.5,01/24/2023 13:45
1/24/2023,14:00,5.5,0,43.6,01/24/2023 14:00
1/24/2023,14:15,5.5,0,43.7,01/24/2023 14:15
1/24/2023,14:30,5.5,0,43.5,01/24/2023 14:30
1/24/2023,14:45,5.49,0,43.6,01/24/2023 14:45
1/24/2023,15:00,5.49,0,43.8,01/24/2023 15:00
1/24/2023,15:15,5.49,0,43.9,01/24/2023 15:15
1/24/2023,15:30,5.49,0,43.8,01/24/2023 15:30
1/24/2023,15:45,5.49,0,43.7,01/24/2023 15:45
1/24/2023,16:00,5.49,0,43.3,01/24/2023 16:00
1/24/2023,16:15,5.48,0,43,01/24/2023 16:15
1/24/2023,16:30,5.48,0,42.7,01/24/2023 16:30
1/24/2023,16:45,5.48,0,42.6,01/24/2023 16:45
1/24/2023,17:00,5.48,0,42.6,01/24/2023 17:00
1/24/2023,17:15,5.48,0,42.7,01/24/2023 17:15
1/24/2023,17:30,5.48,0,42.5,01/24/2023 17:30
1/24/2023,17:45,5.47,0,42.6,01/24/2023 17:45
1/24/2023,18:00,5.47,0,42.5,01/24/2023 18:00
1/24/2023,18:15,5.47,0,42.4,01/24/2023 18:15
1/24/2023,18:30,5.47,0,42.3,01/24/2023 18:30
1/24/2023,18:45,5.47,0.01,42.4,01/24/2023 18:45
1/24/2023,19:00,5.47,0,42.4,01/24/2023 19:00
1/24/2023,19:15,5.47,0,42.4,01/24/2023 19:15
1/24/2023,19:30,5.47,0,42.3,01/24/2023 19:30
1/24/2023,19:45,5.47,0,42.3,01/24/2023 19:45
1/24/2023,20:00,5.47,0,42.4,01/24/2023 20:00
1/24/2023,20:15,5.47,0.01,42.3,01/24/2023 20:15
1/24/2023,20:30,5.47,0,42.3,01/24/2023 20:30
1/24/2023,20:45,5.47,0,42.2,01/24/2023 20:45
1/24/2023,21:00,5.47,0,42.1,01/24/2023 21:00
1/24/2023,21:15,5.47,0,42.2,01/24/2023 21:15
1/24/2023,21:30,5.47,0,42.2,01/24/2023 21:30
1/24/2023,21:45,5.47,0.01,42.4,01/24/2023 21:45
1/24/2023,22:00,5.47,0,42.2,01/24/2023 22:00
1/24/2023,22:15,5.47,0,42.3,01/24/2023 22:15
1/24/2023,22:30,5.47,0,42.1,01/24/2023 22:30
1/24/2023,22:45,5.47,0,42.4,01/24/2023 22:45
1/24/2023,23:00,5.47,0,42.3,01/24/2023 23:00
1/24/2023,23:15,5.47,0,42,01/24/2023 23:15
1/24/2023,23:30,5.47,0.01,42.2,01/24/2023 23:30
1/24/2023,23:45,5.47,0,42.2,01/24/2023 23:45
1/25/2023,0:00,5.47,0,42.1,01/25/2023 0:00
1/25/2023,0:15,5.47,0.01,42,01/25/2023 0:15
1/25/2023,0:30,5.47,0,42,01/25/2023 0:30
1/25/2023,0:45,5.47,0,41.9,01/25/2023 0:45
1/25/2023,1:00,5.47,0,42,01/25/2023 1:00
1/25/2023,1:15,5.47,0,42,01/25/2023 1:15
1/25/2023,1:30,5.47,0,42.1,01/25/2023 1:30
1/25/2023,1:45,5.47,0,42.1,01/25/2023 1:45
1/25/2023,2:00,5.47,0,41.8,01/25/2023 2:00
1/25/2023,2:15,5.47,0,41.7,01/25/2023 2:15
1/25/2023,2:30,5.47,0,41.8,01/25/2023 2:30
1/25/2023,2:45,5.47,0,41.7,01/25/2023 2:45
1/25/2023,3:00,5.47,0,41.8,01/25/2023 3:00
1/25/2023,3:15,5.47,0,41.9,01/25/2023 3:15
1/25/2023,3:30,5.47,0,41.9,01/25/2023 3:30
1/25/2023,3:45,5.47,0.01,42,01/25/2023 3:45
1/25/2023,4:00,5.47,0,42,01/25/2023 4:00
1/25/2023,4:15,5.47,0,41.9,01/25/2023 4:15
1/25/2023,4:30,5.47,0,42.1,01/25/2023 4:30
1/25/2023,4:45,5.47,0.01,41.7,01/25/2023 4:45
1/25/2023,5:00,5.47,0,42,01/25/2023 5:00
1/25/2023,5:15,5.47,0,42,01/25/2023 5:15
1/25/2023,5:30,5.47,0,41.8,01/25/2023 5:30
1/25/2023,5:45,5.47,0,42.3,01/25/2023 5:45
1/25/2023,6:00,5.47,0,42,01/25/2023 6:00
1/25/2023,6:15,5.47,0,42,01/25/2023 6:15
1/25/2023,6:30,5.47,0,41.7,01/25/2023 6:30
1/25/2023,6:45,5.47,0,41.9,01/25/2023 6:45
1/25/2023,7:00,5.47,0,41.9,01/25/2023 7:00
1/25/2023,7:15,5.47,0,41.8,01/25/2023 7:15
1/25/2023,7:30,5.47,0,42,01/25/2023 7:30
1/25/2023,7:45,5.47,0.01,42,01/25/2023 7:45
1/25/2023,8:00,5.47,0,42,01/25/2023 8:00
1/25/2023,8:15,5.47,0,42,01/25/2023 8:15
1/25/2023,8:30,5.47,0,42.2,01/25/2023 8:30
1/25/2023,8:45,5.47,0,42.1,01/25/2023 8:45
1/25/2023,9:00,5.47,0,42.5,01/25/2023 9:00
1/25/2023,9:15,5.47,0,42.9,01/25/2023 9:15
1/25/2023,9:30,5.47,0,43.5,01/25/2023 9:30
1/25/2023,9:45,5.47,0,43.2,01/25/2023 9:45
1/25/2023,10:00,5.47,0,43.5,01/25/2023 10:00
1/25/2023,10:15,5.47,0,43.9,01/25/2023 10:15
1/25/2023,10:30,5.47,0,44.2,01/25/2023 10:30
1/25/2023,10:45,5.47,0,43.6,01/25/2023 10:45
1/25/2023,11:00,5.47,0,43.8,01/25/2023 11:00
1/25/2023,11:15,5.46,0,45.1,01/25/2023 11:15
1/25/2023,11:30,5.46,0,44.3,01/25/2023 11:30
1/25/2023,11:45,5.46,0,45.2,01/25/2023 11:45
1/25/2023,12:00,5.46,0,44.9,01/25/2023 12:00
1/25/2023,12:15,5.46,0,45.9,01/25/2023 12:15
1/25/2023,12:30,5.46,0,46.1,01/25/2023 12:30
1/25/2023,12:45,5.46,0,45.1,01/25/2023 12:45
1/25/2023,13:00,5.46,0.01,45.6,01/25/2023 13:00
1/25/2023,13:15,5.46,0,45.3,01/25/2023 13:15
1/25/2023,13:30,5.46,0,46.5,01/25/2023 13:30
1/25/2023,13:45,5.46,0,45.9,01/25/2023 13:45
1/25/2023,14:00,5.46,0,46.2,01/25/2023 14:00
1/25/2023,14:15,5.46,0,47.2,01/25/2023 14:15
1/25/2023,14:30,5.45,0,47.4,01/25/2023 14:30
1/25/2023,14:45,5.45,0,47.1,01/25/2023 14:45
1/25/2023,15:00,5.45,0,46.3,01/25/2023 15:00
1/25/2023,15:15,5.45,0,46.1,01/25/2023 15:15
1/25/2023,15:30,5.45,0,46,01/25/2023 15:30
1/25/2023,15:45,5.45,0,45.7,01/25/2023 15:45
1/25/2023,16:00,5.45,0,45.6,01/25/2023 16:00
1/25/2023,16:15,5.45,0,45.5,01/25/2023 16:15
1/25/2023,16:30,5.45,0,45.3,01/25/2023 16:30
1/25/2023,16:45,5.45,0,45,01/25/2023 16:45
1/25/2023,17:00,5.45,0,45.1,01/25/2023 17:00
1/25/2023,17:15,5.44,0,44.8,01/25/2023 17:15
1/25/2023,17:30,5.44,0,44.5,01/25/2023 17:30
1/25/2023,17:45,5.44,0,44.2,01/25/2023 17:45
1/25/2023,18:00,5.44,0,44.3,01/25/2023 18:00
1/25/2023,18:15,5.44,0,44.2,01/25/2023 18:15
1/25/2023,18:30,5.44,0,44.1,01/25/2023 18:30
1/25/2023,18:45,5.43,0,44.1,01/25/2023 18:45
1/25/2023,19:00,5.43,0,44,01/25/2023 19:00
1/25/2023,19:15,5.43,0,43.9,01/25/2023 19:15
1/25/2023,19:30,5.43,0,43.9,01/25/2023 19:30
1/25/2023,19:45,5.43,0,43.8,01/25/2023 19:45
1/25/2023,20:00,5.43,0,43.8,01/25/2023 20:00
1/25/2023,20:15,5.43,0,43.6,01/25/2023 20:15
1/25/2023,20:30,5.43,0,43.7,01/25/2023 20:30
1/25/2023,20:45,5.42,0,43.6,01/25/2023 20:45
1/25/2023,21:00,5.42,0,43.3,01/25/2023 21:00
1/25/2023,21:15,5.42,0,43.4,01/25/2023 21:15
1/25/2023,21:30,5.42,0,43.5,01/25/2023 21:30
1/25/2023,21:45,5.42,0,43.4,01/25/2023 21:45
1/25/2023,22:00,5.42,0,43.4,01/25/2023 22:00
1/25/2023,22:15,5.42,0,43.5,01/25/2023 22:15
1/25/2023,22:30,5.41,0,43.5,01/25/2023 22:30
1/25/2023,22:45,5.41,0,43.3,01/25/2023 22:45
1/25/2023,23:00,5.41,0,43.2,01/25/2023 23:00
1/25/2023,23:15,5.41,0,43.1,01/25/2023 23:15
1/25/2023,23:30,5.41,0,43,01/25/2023 23:30
1/25/2023,23:45,5.41,0,43.3,01/25/2023 23:45
1/26/2023,0:00,5.41,0,42.9,01/26/2023 0:00
1/26/2023,0:15,5.41,0,42.9,01/26/2023 0:15
1/26/2023,0:30,5.41,0,42.8,01/26/2023 0:30
1/26/2023,0:45,5.4,0,42.7,01/26/2023 0:45
1/26/2023,1:00,5.4,0,42.7,01/26/2023 1:00
1/26/2023,1:15,5.4,0,42.5,01/26/2023 1:15
1/26/2023,1:30,5.4,0,42.6,01/26/2023 1:30
1/26/2023,1:45,5.4,0,42.5,01/26/2023 1:45
1/26/2023,2:00,5.39,0,42.6,01/26/2023 2:00
1/26/2023,2:15,5.39,0,42.5,01/26/2023 2:15
1/26/2023,2:30,5.39,0,42.4,01/26/2023 2:30
1/26/2023,2:45,5.39,0,42.3,01/26/2023 2:45
1/26/2023,3:00,5.39,0,42.2,01/26/2023 3:00
1/26/2023,3:15,5.39,0,42.3,01/26/2023 3:15
1/26/2023,3:30,5.39,0,42.2,01/26/2023 3:30
1/26/2023,3:45,5.39,0,42.3,01/26/2023 3:45
1/26/2023,4:00,5.38,0,42.1,01/26/2023 4:00
1/26/2023,4:15,5.38,0,42.2,01/26/2023 4:15
1/26/2023,4:30,5.38,0,42.1,01/26/2023 4:30
1/26/2023,4:45,5.38,0,42.2,01/26/2023 4:45
1/26/2023,5:00,5.38,0,42.2,01/26/2023 5:00
